NA20589	GM20589	SAME122865
NA20755	GM20755	SAME124174
NA20887	GM20887	SAME123879
NA20894	GM20894	SAME123667
NA20899	GM20899	SAME123140
NA20818	GM20818	SAME125184
NA20832	GM20832	SAME122894
NA20774	GM20774	SAME124572
NA20786	GM20786	SAME123610
NA20762	GM20762	SAME124744
NA20767	GM20767	SAME124369
NA21094	GM21094	SAME123317
NA21099	GM21099	SAME123325
NA21102	GM21102	SAME124438
NA21107	GM21107	SAME124435
NA21114	GM21114	SAME124184
NA21119	GM21119	SAME123584
NA21121	GM21121	SAME123163
NA21126	GM21126	SAME124026
NA21133	GM21133	SAME123831
NA12878	GM12878	SAME123392
NA12892	GM12892	SAME123181
NA18484	GM18484	SAME124101
NA18489	GM18489	SAME124102
NA12753	GM12753	SAME124647
NA12760	GM12760	SAME124465
NA12777	GM12777	SAME125252
NA18516	GM18516	SAME124884
NA18523	GM18523	SAME124670
NA18528	GM18528	SAME124661
NA18530	GM18530	SAME124484
NA12828	GM12828	SAME125076
NA12830	GM12830	SAME125289
NA12842	GM12842	SAME123542
NA18504	GM18504	SAME125061
NA18509	GM18509	SAME125066
NA18511	GM18511	SAME124885
NA18605	GM18605	SAME124877
NA18612	GM18612	SAME125036
NA18617	GM18617	SAME125033
NA18535	GM18535	SAME124487
NA18542	GM18542	SAME124267
NA18547	GM18547	SAME124264
NA18573	GM18573	SAME123738
NA18592	GM18592	SAME123721
NA18597	GM18597	SAME123232
NA18559	GM18559	SAME124093
NA18561	GM18561	SAME123926
NA18566	GM18566	SAME123923
NA18934	GM18934	SAME123036
NA18939	GM18939	SAME123041
NA18941	GM18941	SAME124311
NA18946	GM18946	SAME124312
NA18864	GM18864	SAME124903
NA18869	GM18869	SAME124909
NA18871	GM18871	SAME125102
NA18876	GM18876	SAME125103
NA18749	GM18749	SAME123910
NA18794	GM18794	SAME124989
NA18852	GM18852	SAME124732
NA18857	GM18857	SAME124737
NA18908	GM18908	SAME123560
NA18910	GM18910	SAME123402
NA18915	GM18915	SAME123405
NA18984	GM18984	SAME125071
NA18989	GM18989	SAME125079
NA18991	GM18991	SAME124892
NA18965	GM18965	SAME123961
NA18972	GM18972	SAME123762
NA18977	GM18977	SAME123765
NA18624	GM18624	SAME124506
NA18629	GM18629	SAME124501
NA18631	GM18631	SAME124056
NA18636	GM18636	SAME124320
NA18643	GM18643	SAME122981
NA18648	GM18648	SAME122974
NA18953	GM18953	SAME124113
NA18960	GM18960	SAME123956
NA19160	GM19160	SAME123758
NA19172	GM19172	SAME124420
NA19177	GM19177	SAME124417
NA19184	GM19184	SAME123859
NA19189	GM19189	SAME123869
NA19191	GM19191	SAME124042
NA19141	GM19141	SAME124607
NA19146	GM19146	SAME125080
NA19153	GM19153	SAME123019
NA19103	GM19103	SAME124330
NA19108	GM19108	SAME125378
NA19115	GM19115	SAME123857
NA19088	GM19088	SAME123360
NA19090	GM19090	SAME123175
NA19095	GM19095	SAME123170
NA19122	GM19122	SAME125014
NA19127	GM19127	SAME125017
NA19139	GM19139	SAME125237
NA19019	GM19019	SAME124000
NA19026	GM19026	SAME124849
NA19038	GM19038	SAME124668
NA19002	GM19002	SAME124479
NA19007	GM19007	SAME124476
NA19057	GM19057	SAME125025
NA19064	GM19064	SAME123010
NA19076	GM19076	SAME122819
NA19083	GM19083	SAME123371
NA19444	GM19444	SAME122947
NA19449	GM19449	SAME122946
NA19451	GM19451	SAME125415
NA19456	GM19456	SAME125410
NA19463	GM19463	SAME123297
NA19247	GM19247	SAME123691
NA19254	GM19254	SAME123494
NA19312	GM19312	SAME123315
NA19379	GM19379	SAME125092
NA19381	GM19381	SAME124275
NA19393	GM19393	SAME124496
NA19398	GM19398	SAME124497
NA19211	GM19211	SAME125382
NA19223	GM19223	SAME125223
NA19235	GM19235	SAME125002
NA19468	GM19468	SAME123299
NA19470	GM19470	SAME123118
NA19475	GM19475	SAME123121
NA19317	GM19317	SAME123312
NA19324	GM19324	SAME123472
NA19331	GM19331	SAME123250
NA19196	GM19196	SAME124043
NA19204	GM19204	SAME122985
NA19209	GM19209	SAME122994
NA19401	GM19401	SAME123634
NA19432	GM19432	SAME123855
NA19437	GM19437	SAME123851
NA19350	GM19350	SAME122853
NA19355	GM19355	SAME124077
NA19374	GM19374	SAME125115
NA19653	GM19653	SAME123125
NA19658	GM19658	SAME123132
NA19660	GM19660	SAME122958
NA19665	GM19665	SAME122956
NA19672	GM19672	SAME122793
NA19677	GM19677	SAME122789
NA19684	GM19684	SAME122941
NA19778	GM19778	SAME124060
NA19780	GM19780	SAME123147
NA19785	GM19785	SAME123150
NA19792	GM19792	SAME123327
NA19913	GM19913	SAME124432
NA19918	GM19918	SAME125275
NA19920	GM19920	SAME124713
NA19982	GM19982	SAME124293
NA19797	GM19797	SAME123331
NA19836	GM19836	SAME125031
NA19901	GM19901	SAME125049
NA19759	GM19759	SAME123707
NA19761	GM19761	SAME123894
NA19766	GM19766	SAME123899
NA19773	GM19773	SAME124067
NA19723	GM19723	SAME124695
NA19728	GM19728	SAME124702
NA19730	GM19730	SAME124869
NA19735	GM19735	SAME124874
NA19704	GM19704	SAME124236
NA19711	GM19711	SAME124446
NA19716	GM19716	SAME124450
NA19742	GM19742	SAME123504
NA19747	GM19747	SAME123501
NA19754	GM19754	SAME123694
NA20314	GM20314	SAME125304
NA20319	GM20319	SAME123803
NA20321	GM20321	SAME123996
NA20333	GM20333	SAME124199
NA20129	GM20129	SAME122886
NA20282	GM20282	SAME124583
NA20287	GM20287	SAME124580
NA20340	GM20340	SAME124400
NA20345	GM20345	SAME124403
NA20357	GM20357	SAME124599
NA20294	GM20294	SAME124776
NA20299	GM20299	SAME124381
NA20302	GM20302	SAME123601
NA20364	GM20364	SAME124784
NA20504	GM20504	SAME124360
NA20756	GM20756	SAME124175
NA20763	GM20763	SAME124365
NA20768	GM20768	SAME124372
NA20770	GM20770	SAME124576
NA20528	GM20528	SAME124012
NA20530	GM20530	SAME124169
NA20535	GM20535	SAME124166
NA20509	GM20509	SAME124354
NA20511	GM20511	SAME124563
NA20516	GM20516	SAME124556
NA20542	GM20542	SAME125150
NA20585	GM20585	SAME122861
NA20869	GM20869	SAME123801
NA20871	GM20871	SAME123600
NA20876	GM20876	SAME123599
NA20883	GM20883	SAME123883
NA20903	GM20903	SAME122921
NA20908	GM20908	SAME123777
NA20910	GM20910	SAME123100
NA21088	GM21088	SAME123143
NA20814	GM20814	SAME125188
NA20819	GM20819	SAME125183
NA20821	GM20821	SAME123075
NA20826	GM20826	SAME123070
NA20845	GM20845	SAME123430
NA20888	GM20888	SAME125258
NA20890	GM20890	SAME123671
NA20895	GM20895	SAME123666
NA21108	GM21108	SAME124442
NA21110	GM21110	SAME124180
NA21115	GM21115	SAME124183
NA21122	GM21122	SAME124030
NA20799	GM20799	SAME123822
NA20802	GM20802	SAME125366
NA20807	GM20807	SAME125363
NA21090	GM21090	SAME123320
NA21095	GM21095	SAME123318
NA21103	GM21103	SAME124439
NA20775	GM20775	SAME124573
NA20787	GM20787	SAME123609
NA20852	GM20852	SAME123244
NA20864	GM20864	SAME123944
NA21127	GM21127	SAME124027
NA21134	GM21134	SAME123830
NA21141	GM21141	SAME125205
